sample_id,cluster,env_biome,group_biome,env_feature,env_material,empo_1,empo_2,empo_3,envo_biome_0,envo_biome_1,envo_biome_2,country,latitude_deg,longitude_deg,depth_m,elevation_m,adiv_observed_otus,adiv_chao1,adiv_shannon,adiv_faith_pd,temperature_deg_c,ph,salinity_psu,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l
864.13.OTC.noH.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1746,401,877.25,3.90221029506145,35.86718297801,NA,NA,NA,NA,22.8,10.2
864.13.OTC.noH.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1746,620,1285.02727272727,4.88612619033428,53.715874420609,NA,NA,NA,NA,10.6,12.8
864.14.CON.addV.noG.addW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,678,1281.25,6.47851083462526,64.2679499105706,NA,NA,NA,NA,0,23
864.14.CON.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,544,1034.63953488372,6.05913800268646,52.4954645276532,NA,NA,NA,NA,6.8,17
864.14.CON.addV.noW.Fes.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,317,727.4375,3.59386199107593,29.898456280083,NA,NA,NA,NA,6.8,17
864.14.CON.addV.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,304,508.718309859155,3.25938889302967,29.787713626547,NA,NA,NA,NA,6.8,17
864.14.CON.addV.noW.Leg.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,262,449.95652173913,3.88737231153045,23.240362475652,NA,NA,NA,NA,6.8,17
864.14.CON.addV.noW.Pot.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,246,502.418604651163,2.80641256386889,24.4374200771325,NA,NA,NA,NA,6.8,17
864.14.OTC.addV.noG.addW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,784,1643.328,6.73679633234453,69.1940657814306,NA,NA,NA,NA,13,12
864.14.OTC.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1756,529,1249.04285714286,5.65808010719138,54.6015095906731,NA,NA,NA,NA,0.8,13
864.15.C.addH.addVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,402,814.828947368421,4.10034764921345,35.5023600866165,NA,NA,NA,NA,5.2,7.2
864.15.C.addH.noVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,534,1274.29166666667,5.33607956275282,42.528190814948,NA,NA,NA,NA,2.6,10.2
864.15.C.noH.addVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,565,1140.28282828283,5.03199640741593,44.090605172317,NA,NA,NA,NA,19.2,12.8
864.15.C.noH.noVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,470,964.469879518072,4.32084349272699,41.219460840502,NA,NA,NA,NA,3.8,23.8
864.15.CON.addV.noG.addW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,265,627.25,4.61173495875316,31.1063365666212,NA,NA,NA,NA,0.6,7
864.15.CON.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,568,1211.7191011236,5.60957382562241,49.9743517261831,NA,NA,NA,NA,0.5,15
864.15.CON.addV.noW.Fes.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,332,589.878787878788,3.78377631571587,28.658148138852,NA,NA,NA,NA,0.5,15
864.15.CON.addV.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,383,683.461538461538,4.57910970839988,32.720913989089,NA,NA,NA,NA,0.5,15
864.15.CON.addV.noW.Leg.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,326,483.039473684211,4.48429891362572,27.4121018324095,NA,NA,NA,NA,0.5,15
864.15.CON.addV.noW.Pot.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,321,625.322033898305,3.624794184458,28.559297361146,NA,NA,NA,NA,0.5,15
864.15.OTC.addH.addVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,391,873.238095238095,4.8585630856278,36.045888274842,NA,NA,NA,NA,3.2,7
864.15.OTC.addV.noG.addW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,484,943.529411764706,5.12196272114198,48.8115696304496,NA,NA,NA,NA,1.8,14
864.15.OTC.addV.noG.addW.lane2.NoIndex.r,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,436,1024.40677966102,4.99119477972842,44.6865488216242,NA,NA,NA,NA,1.8,14
864.15.OTC.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,458,793.842696629214,5.35558265811752,48.8302570259027,NA,NA,NA,NA,9.3,9
864.15.OTC.H.Va.1.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,644,1212.75,5.67501099205845,50.445298754933,NA,NA,NA,NA,3.2,7
864.15.OTC.H.Va.2.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,453,957.876712328767,4.88000572022743,38.272441376522,NA,NA,NA,NA,3.2,14
864.15.OTC.H.Vb.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,478,905.811111111111,4.79773640249069,40.157268041531,NA,NA,NA,NA,3.2,14
864.15.OTC.noH.addVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,545,1085.01098901099,5.51201330914619,45.761313984992,NA,NA,NA,NA,1.6,11.8
864.15.OTC.noH.noVa.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1752,619,1322.41666666667,5.61605105262948,49.158701679158,NA,NA,NA,NA,4,52.6
864.2.C.addG.addV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,912,2014,6.35556852642903,74.472753189688,NA,NA,NA,NA,2.4,1.8
864.2.C.addG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,843,1957.59836065574,6.00969342953102,68.868593679149,NA,NA,NA,NA,NA,NA
864.2.C.noG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,739,1450.39416058394,5.92066223522228,64.711973432148,NA,NA,NA,NA,10,3.6
864.2.C.noG.noV.2010a.lane2.NoIndex,2,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,907,1829.31756756757,6.73717356220753,76.387712299774,NA,NA,NA,NA,1.2,13.8
864.2.CON.addV.addG.noW.1.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,259,418.508196721311,3.07652990236376,24.907494540762,NA,NA,NA,NA,4.2,10
864.2.CON.addV.addG.noW.2.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,1228,2065.79831932773,8.77572040152678,89.544975245022,NA,NA,NA,NA,4.2,10
864.2.CON.addV.addG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,625,1069.47008547009,5.68917147728537,47.436845512163,NA,NA,NA,NA,4.2,10
864.2.CON.addV.noG.noW.1.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,590,963.140495867768,5.28245667970824,45.1690975883605,NA,NA,NA,NA,0,27
864.2.CON.addV.noG.noW.2.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,1202,1912.63967611336,8.70099789872262,86.9632395763525,NA,NA,NA,NA,0,27
864.2.CON.addV.noG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,699,1343,6.13470941745403,51.509932102772,NA,NA,NA,NA,0,27
864.2.OTC.addG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,587,1408.5,5.70285499141838,52.093499925864,NA,NA,NA,NA,0.4,4.6
864.2.OTC.addG.noV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,641,1344.08256880734,5.05408645755595,56.032502553734,NA,NA,NA,NA,NA,NA
864.2.OTC.addV.addG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,649,1084.65693430657,5.79765152638764,49.631191848932,NA,NA,NA,NA,1.1,26
864.2.OTC.addV.noG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,471,861.180722891566,4.84686059663772,38.6880055335805,NA,NA,NA,NA,0,4
864.2.OTC.noG.addV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,744,1736.04424778761,5.79909114558241,64.3910112318601,NA,NA,NA,NA,5.2,2.8
864.2.OTC.noG.noV.2010a.lane2.NoIndex,2,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1663,910,1747.44171779141,6.69604804355054,79.139526771969,NA,NA,NA,NA,3.6,28.4
864.3.C.addG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,705,1740.33962264151,5.15487284899835,63.291008281273,NA,NA,NA,NA,3,1.2
864.3.C.addG.noV.2010a.lane2.NoIndex,2,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,746,1676.00854700855,5.25417602337103,62.795961895616,NA,NA,NA,NA,NA,NA
864.3.C.noG.addV.2010a.lane2.NoIndex,2,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,719,1633.02654867257,4.90321579736472,66.526718216395,NA,NA,NA,NA,6,4.6
864.3.C.noG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,497,1172.36363636364,3.5052489288441,47.58019071406,NA,NA,NA,NA,0.6,25.2
864.3.CON.addV.addG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,518,1249.25,4.19738749856153,42.246927058043,NA,NA,NA,NA,0,21
864.3.CON.addV.addG.noW.B.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,311,545.93220338983,3.91532026786387,30.2668463829515,NA,NA,NA,NA,0,21
864.3.CON.addV.noG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,547,963.971153846154,4.86915820768939,41.947252457773,NA,NA,NA,NA,0,33
864.3.CON.addV.noG.noW.B.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,477,765.194444444444,4.42162635745818,37.4216999966585,NA,NA,NA,NA,0,33
864.3.OTC.addG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,616,1296.82524271845,4.63239167106351,56.434344926119,NA,NA,NA,NA,2.8,1.6
864.3.OTC.addG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,543,1061.4375,4.97486657510863,45.389281892546,NA,NA,NA,NA,NA,NA
864.3.OTC.addV.addG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,443,650.009523809524,4.42826092497909,38.2249048431565,NA,NA,NA,NA,0,25
864.3.OTC.addV.noG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,1061,1617.9212962963,8.54803633622137,77.088676337498,NA,NA,NA,NA,3.5,30
864.3.OTC.noG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,721,1288.21374045802,5.87165377252734,65.0896841073731,NA,NA,NA,NA,4.4,17
864.3.OTC.noG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1665,538,1286.03571428571,3.66235032874308,49.151541883927,NA,NA,NA,NA,2.6,35
864.4.C.addG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,511,1025.07865168539,5.26292000956179,40.829365850103,NA,NA,NA,NA,NA,NA
864.4.C.noG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,440,994,4.41037397799289,39.040541235902,NA,NA,NA,NA,0,1.6
864.4.C.noG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,308,737.886363636364,4.27971085978402,30.481967733203,NA,NA,NA,NA,2.6,4.2
864.4.CON.addV.addG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,415,805.810810810811,3.6871180973646,37.273646838922,NA,NA,NA,NA,0,15
864.4.CON.addV.noG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,279,430.684210526316,3.8258331077915,24.658199009782,NA,NA,NA,NA,0.4,6
864.4.CON.V.addG.noW.not.pooled.a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,675,1394.72727272727,5.0295650722047,51.260513354912,NA,NA,NA,NA,0,15
864.4.CON.V.addG.noW.not.pooled.b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,570,1197.75862068966,5.10208201835233,44.458418521789,NA,NA,NA,NA,0,15
864.4.CON.V.addG.noW.not.pooled.c.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,456,975.458333333333,4.26264284517388,37.686521146758,NA,NA,NA,NA,0,15
864.4.CON.V.addG.noW.pooled.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,388,1015.69230769231,3.57210445168144,33.336271082689,NA,NA,NA,NA,0,15
864.4.CON.V.G.W.not.pooled.a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,529,1068.06666666667,4.59909944338598,41.845620444072,NA,NA,NA,NA,0.4,6
864.4.CON.V.G.W.not.pooled.b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,559,1077.33333333333,5.26185248954963,45.753214618413,NA,NA,NA,NA,0.4,6
864.4.CON.V.G.W.not.pooled.c.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,466,877.939759036145,4.60618088509491,37.3445341478385,NA,NA,NA,NA,0.4,6
864.4.CON.V.G.W.pooled.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,377,918.132075471698,3.95823010333763,34.0966966046905,NA,NA,NA,NA,0.4,6
864.4.OTC.addG.noV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,911,2117.63194444444,6.29265888796158,75.03058254786,NA,NA,NA,NA,NA,NA
864.4.OTC.addV.addG.noW.1.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,319,530.973684210526,3.53127237581839,29.252473554948,NA,NA,NA,NA,0,15
864.4.OTC.addV.addG.noW.2.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,1143,1740.53012048193,8.52164806309086,81.00505112491,NA,NA,NA,NA,0,15
864.4.OTC.addV.noG.noW.1.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,363,554.166666666667,4.06144044019111,29.900141770698,NA,NA,NA,NA,0,27
864.4.OTC.addV.noG.noW.2.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,261,460.553571428571,2.68194179936181,26.1266719403745,NA,NA,NA,NA,0,27
864.4.OTC.addV.noG.noW.3.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,1147,1937.69333333333,8.40143887645865,80.3732843500924,NA,NA,NA,NA,0,27
864.4.OTC.noG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,751,1814.49541284404,5.28958270842079,65.272087818639,NA,NA,NA,NA,2.6,5.6
864.4.OTC.noG.noV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1671,618,1361.34653465347,4.20041154423448,53.867271719167,NA,NA,NA,NA,3,22.8
864.5.CON.addV.addG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1664,598,1114.81,5.59708161101549,46.353153920579,NA,NA,NA,NA,0,17
864.5.CON.addV.addG.noW.B.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1664,289,480.904761904762,3.43360515707077,27.518441859,NA,NA,NA,NA,0,17
