sample_id,cluster,env_biome,group_biome,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PCoA_Axis1,PCoA_Axis2,PCoA_Axis3,PCoA_Axis4,PCoA_Axis5,PCoA_Axis6,PCoA_Axis7,PCoA_Axis8,PCoA_Axis9,PCoA_Axis10,tSNE1,tSNE2
1673.MBS119.4DY,10,marine biome,AQUATIC_MARINE,40.249,-6.7046,-3.1668,-1.6162,3.1567,-2.7532,0.1865,10.2327,-17.4041,-5.3631,-40.249,6.7046,-3.1668,1.6162,3.1567,2.7532,-0.1865,-10.2327,17.4041,-5.3631,9.1023,-27.7168
1673.MBS2,10,marine biome,AQUATIC_MARINE,40.366,-10.1087,-2.0665,-3.3695,2.7405,-4.4555,-0.3852,8.915,-16.8556,-3.9652,-40.366,10.1087,-2.0665,3.3695,2.7405,4.4555,0.3852,-8.915,16.8556,-3.9652,9.044,-27.2135
1673.MBS61,10,marine biome,AQUATIC_MARINE,39.8637,-12.9556,-2.3765,-4.4151,2.9537,-3.3695,1.2609,5.4368,-12.8785,-3.3327,-39.8637,12.9556,-2.3765,4.4151,2.9537,3.3695,-1.2609,-5.4368,12.8785,-3.3327,9.8529,-24.4123
1673.MBS65.1,10,marine biome,AQUATIC_MARINE,40.9264,-9.3547,-0.8372,-1.4791,1.2818,-6.0778,0.5239,3.763,-14.7316,-2.597,-40.9264,9.3547,-0.8372,1.4791,1.2818,6.0778,-0.5239,-3.763,14.7316,-2.597,8.4913,-26.1539
1673.MBS65.2,10,marine biome,AQUATIC_MARINE,42.2635,-12.9016,-2.1004,-3.6813,2.0689,-4.8363,0.9486,4.7997,-13.9063,-3.1453,-42.2635,12.9016,-2.1004,3.6813,2.0689,4.8363,-0.9486,-4.7997,13.9063,-3.1453,8.9537,-25.7513
1673.MBS65.3,10,marine biome,AQUATIC_MARINE,41.5757,-11.7464,-3.842,-5.2754,3.6193,-4.0048,2.0804,5.1241,-11.6132,-3.5321,-41.5757,11.7464,-3.842,5.2754,3.6193,4.0048,-2.0804,-5.1241,11.6132,-3.5321,9.3762,-25.6584
1673.MBS65.4,10,marine biome,AQUATIC_MARINE,41.7617,-12.9509,-3.6413,-5.5731,3.6549,-3.8027,2.1918,3.9188,-10.9622,-3.5932,-41.7617,12.9509,-3.6413,5.5731,3.6549,3.8027,-2.1918,-3.9188,10.9622,-3.5932,9.3481,-25.3172
1674.McG.F110714Ch1H1,16,urban biome,URBAN_DEVELOPED,1.024,-6.56,12.1008,-6.4108,17.0129,5.1,0.8359,-0.754,-1.9993,7.19,-1.024,6.56,12.1008,6.4108,17.0129,-5.1,-0.8359,0.754,1.9993,7.19,-16.8845,-12.4478
1674.McG.F110714Ch1H2,16,urban biome,URBAN_DEVELOPED,0.4149,-4.9479,14.6838,-7.6412,17.6688,2.8035,1.055,-1.3378,-2.286,6.7123,-0.4149,4.9479,14.6838,7.6412,17.6688,-2.8035,-1.055,1.3378,2.286,6.7123,-13.1633,-12.2213
1674.McG.F110714Ch1H3,16,urban biome,URBAN_DEVELOPED,1.5246,-8.4725,8.8558,-2.4214,21.997,5.8313,-1.0622,0.2576,1.1244,3.3022,-1.5246,8.4725,8.8558,2.4214,21.997,-5.8313,1.0622,-0.2576,-1.1244,3.3022,-18.7706,-11.252
1674.McG.F110714Ch1H4,16,urban biome,URBAN_DEVELOPED,1.0459,-6.2321,10.508,-6.5251,17.7575,2.105,-0.3105,0.3136,-1.478,4.2707,-1.0459,6.2321,10.508,6.5251,17.7575,-2.105,0.3105,-0.3136,1.478,4.2707,-15.1992,-11.4533
1674.McG.F110714Ch1H5,16,urban biome,URBAN_DEVELOPED,0.6917,-6.4521,13.9017,-6.3541,18.4124,4.2304,1.1314,-1.2872,-1.3358,6.588,-0.6917,6.4521,13.9017,6.3541,18.4124,-4.2304,-1.1314,1.2872,1.3358,6.588,-16.82,-12.5596
1674.McG.F110714Ch1R1,16,urban biome,URBAN_DEVELOPED,3.832,-7.4698,10.7872,-6.3855,18.9966,3.9644,0.9219,0.3865,-2.2012,5.1283,-3.832,7.4698,10.7872,6.3855,18.9966,-3.9644,-0.9219,-0.3865,2.2012,5.1283,-15.6041,-11.0121
1674.McG.F110714Ch1R2,16,urban biome,URBAN_DEVELOPED,3.525,-4.7472,9.4995,-8.8146,17.9913,2.2482,0.8632,0.3089,-3.2923,4.7077,-3.525,4.7472,9.4995,8.8146,17.9913,-2.2482,-0.8632,-0.3089,3.2923,4.7077,-13.4627,-11.7711
1674.McG.F110714Ch1R3,16,urban biome,URBAN_DEVELOPED,2.5359,-5.1294,11.96,-6.2777,21.6239,2.7248,0.7468,1.2341,-1.9924,4.6482,-2.5359,5.1294,11.96,6.2777,21.6239,-2.7248,-0.7468,-1.2341,1.9924,4.6482,-14.0688,-11.004
1674.McG.F110714Ch1R4,16,urban biome,URBAN_DEVELOPED,4.6059,-6.2378,14.2819,-6.2468,20.1618,1.7133,2.6256,-0.2025,-3.3162,4.9865,-4.6059,6.2378,14.2819,6.2468,20.1618,-1.7133,-2.6256,0.2025,3.3162,4.9865,-12.5875,-11.1411
1674.McG.F110714Ch1R5,16,urban biome,URBAN_DEVELOPED,-0.3812,-4.7674,13.5708,-7.4913,20.6305,4.3578,1.3677,-1.3404,-1.4549,5.9031,0.3812,4.7674,13.5708,7.4913,20.6305,-4.3578,-1.3677,1.3404,1.4549,5.9031,-13.5245,-12.1894
1674.McG.F110714Ch2H1,16,urban biome,URBAN_DEVELOPED,5.9103,-5.4512,14.1339,-7.4097,19.3107,1.4797,1.1665,-0.1036,-3.1319,4.6875,-5.9103,5.4512,14.1339,7.4097,19.3107,-1.4797,-1.1665,0.1036,3.1319,4.6875,-12.8992,-11.3774
1674.McG.F110714Ch2H2,16,urban biome,URBAN_DEVELOPED,2.6002,-3.6272,13.1706,-8.4097,19.9773,2.5224,0.514,-0.9859,-2.1683,5.4613,-2.6002,3.6272,13.1706,8.4097,19.9773,-2.5224,-0.514,0.9859,2.1683,5.4613,-12.3494,-12.4263
1674.McG.F110714Ch2H3,16,urban biome,URBAN_DEVELOPED,5.2957,-7.2687,14.2012,-6.2408,19.6423,1.9109,0.2809,-0.3551,-2.3871,6.026,-5.2957,7.2687,14.2012,6.2408,19.6423,-1.9109,-0.2809,0.3551,2.3871,6.026,-13.2792,-11.3355
1674.McG.F110714Ch2H4,16,urban biome,URBAN_DEVELOPED,2.1717,-4.7943,12.5935,-8.6907,20.053,1.0029,0.0029,-0.7857,-1.5708,5.1156,-2.1717,4.7943,12.5935,8.6907,20.053,-1.0029,-0.0029,0.7857,1.5708,5.1156,-12.9052,-11.9266
1674.McG.F110714Ch2R1,16,urban biome,URBAN_DEVELOPED,2.7414,-5.4721,11.8655,-7.688,19.3294,1.8751,1.171,0.0681,-3.0609,5.1228,-2.7414,5.4721,11.8655,7.688,19.3294,-1.8751,-1.171,-0.0681,3.0609,5.1228,-13.1697,-11.9685
1674.McG.F110714Ch2R2,16,urban biome,URBAN_DEVELOPED,3.594,-5.0772,13.583,-9.1109,20.0365,2.0169,0.5258,-0.8693,-2.8094,5.9868,-3.594,5.0772,13.583,9.1109,20.0365,-2.0169,-0.5258,0.8693,2.8094,5.9868,-12.6545,-11.5934
1674.McG.F110714Ch2R3,16,urban biome,URBAN_DEVELOPED,-0.5464,-1.8138,8.5723,-9.7891,17.0728,2.8503,-0.7213,0.1557,-2.4452,5.3978,0.5464,1.8138,8.5723,9.7891,17.0728,-2.8503,0.7213,-0.1557,2.4452,5.3978,-12.9294,-13.3705
1674.McG.F110714Ch2R4,16,urban biome,URBAN_DEVELOPED,2.3701,-4.5162,11.8323,-8.7592,18.0581,2.2712,0.6851,0.3131,-3.6084,4.7974,-2.3701,4.5162,11.8323,8.7592,18.0581,-2.2712,-0.6851,-0.3131,3.6084,4.7974,-13.2994,-12.4637
1674.McG.F110714Ch2R5,16,urban biome,URBAN_DEVELOPED,3.8645,-3.765,11.1305,-10.4576,17.1,2.4864,1.5305,-0.2499,-1.8138,3.7967,-3.8645,3.765,11.1305,10.4576,17.1,-2.4864,-1.5305,0.2499,1.8138,3.7967,-12.6101,-12.6417
1674.McG.F110714Ch3H1,16,urban biome,URBAN_DEVELOPED,3.1281,-6.3011,10.3529,-8.282,17.758,3.7709,1.5142,-0.5771,-2.0097,5.6228,-3.1281,6.3011,10.3529,8.282,17.758,-3.7709,-1.5142,0.5771,2.0097,5.6228,-15.7458,-12.8539
1674.McG.F110714Ch3H2,16,urban biome,URBAN_DEVELOPED,0.9736,-6.7958,15.3335,-4.7936,19.1506,1.3348,-0.0344,-0.9047,-1.9293,4.3283,-0.9736,6.7958,15.3335,4.7936,19.1506,-1.3348,0.0344,0.9047,1.9293,4.3283,-14.2328,-10.0872
1674.McG.F110714Ch3H3,16,urban biome,URBAN_DEVELOPED,-0.7105,-5.5666,11.519,-6.3958,18.5508,5.2277,0.6394,0.0189,-1.0449,5.8166,0.7105,5.5666,11.519,6.3958,18.5508,-5.2277,-0.6394,-0.0189,1.0449,5.8166,-17.5057,-13.0678
1674.McG.F110714Ch3H4,3,urban biome,URBAN_DEVELOPED,8.6044,-7.6773,9.3091,-7.1747,17.3717,1.0817,1.4691,-0.6885,-2.6923,4.1482,-8.6044,7.6773,9.3091,7.1747,17.3717,-1.0817,-1.4691,0.6885,2.6923,4.1482,-14.922,-12.9673
1674.McG.F110714Ch3H5,16,urban biome,URBAN_DEVELOPED,-1.0596,-6.277,13.8131,-5.1158,20.3834,3.9648,0.2012,-0.1832,-1.0023,6.9619,1.0596,6.277,13.8131,5.1158,20.3834,-3.9648,-0.2012,0.1832,1.0023,6.9619,-16.7367,-12.3188
1674.McG.F110714Ch3R1,16,urban biome,URBAN_DEVELOPED,1.7674,-6.7594,12.9998,-6.1478,19.6134,3.0209,1.5541,-0.5547,-2.2115,4.3835,-1.7674,6.7594,12.9998,6.1478,19.6134,-3.0209,-1.5541,0.5547,2.2115,4.3835,-15.0238,-11.2762
1674.McG.F110714Ch3R2,16,urban biome,URBAN_DEVELOPED,3.6243,-6.6278,11.1399,-6.518,17.4973,3.33,0.9806,-0.6531,-1.465,5.3845,-3.6243,6.6278,11.1399,6.518,17.4973,-3.33,-0.9806,0.6531,1.465,5.3845,-15.6837,-12.2628
1674.McG.F110714Ch3R3,3,urban biome,URBAN_DEVELOPED,5.3795,-6.5763,4.03,-7.283,18.3319,1.4398,0.8693,0.5718,-0.6073,4.3829,-5.3795,6.5763,4.03,7.283,18.3319,-1.4398,-0.8693,-0.5718,0.6073,4.3829,-15.87,-9.2172
1674.McG.F110714Ch3R4,16,urban biome,URBAN_DEVELOPED,1.7712,-5.274,13.7981,-6.2178,21.0022,3.157,0.4069,-0.5057,-1.4552,5.0282,-1.7712,5.274,13.7981,6.2178,21.0022,-3.157,-0.4069,0.5057,1.4552,5.0282,-16.5667,-12.3377
1674.McG.F110714Ch3R5,16,urban biome,URBAN_DEVELOPED,3.4243,-7.3952,13.9265,-5.7499,21.291,2.3166,1.2013,-0.5467,-2.3119,5.454,-3.4243,7.3952,13.9265,5.7499,21.291,-2.3166,-1.2013,0.5467,2.3119,5.454,-14.4121,-10.6989
1674.McG.F110714Jr1H1,3,urban biome,URBAN_DEVELOPED,3.0067,-6.5769,8.6257,-5.2557,16.8553,4.3581,-1.4223,0.1445,-1.8406,4.3785,-3.0067,6.5769,8.6257,5.2557,16.8553,-4.3581,1.4223,-0.1445,1.8406,4.3785,-18.168,-12.4641
1674.McG.F110714Jr1H2,3,urban biome,URBAN_DEVELOPED,9.5434,-8.8333,11.0402,-5.9233,14.7705,2.3026,1.9364,-0.9542,-1.2763,5.7131,-9.5434,8.8333,11.0402,5.9233,14.7705,-2.3026,-1.9364,0.9542,1.2763,5.7131,-15.6186,-15.3767
1674.McG.F110714Jr1H3,3,urban biome,URBAN_DEVELOPED,2.7862,-6.6216,9.3155,-5.7254,16.6089,2.0027,0.5859,-0.1122,-1.4054,6.337,-2.7862,6.6216,9.3155,5.7254,16.6089,-2.0027,-0.5859,0.1122,1.4054,6.337,-17.3178,-11.5671
1674.McG.F110714Jr1H5,16,urban biome,URBAN_DEVELOPED,3.5905,-8.8679,10.7346,-5.7896,18.0745,3.4337,-0.9937,-0.391,-1.9386,6.1291,-3.5905,8.8679,10.7346,5.7896,18.0745,-3.4337,0.9937,0.391,1.9386,6.1291,-16.028,-11.2181
1674.McG.F110714Jr1R1,16,urban biome,URBAN_DEVELOPED,3.5703,-7.6846,11.4957,-7.2633,17.4931,4.0165,0.6476,-0.4276,-1.5047,5.798,-3.5703,7.6846,11.4957,7.2633,17.4931,-4.0165,-0.6476,0.4276,1.5047,5.798,-17.5626,-13.5837
1674.McG.F110714Jr1R2,16,urban biome,URBAN_DEVELOPED,3.4948,-5.6128,13.3101,-8.4004,17.2631,1.5338,0.7966,-1.0645,-1.084,3.9167,-3.4948,5.6128,13.3101,8.4004,17.2631,-1.5338,-0.7966,1.0645,1.084,3.9167,-16.4069,-14.5316
1674.McG.F110714Jr1R3,16,urban biome,URBAN_DEVELOPED,2.1623,-5.9943,12.9956,-6.1408,18.7773,4.5378,0.6251,-0.634,-1.9802,3.8602,-2.1623,5.9943,12.9956,6.1408,18.7773,-4.5378,-0.6251,0.634,1.9802,3.8602,-15.391,-11.7937
1674.McG.F110714Jr1R4,16,urban biome,URBAN_DEVELOPED,-0.442,-4.1566,13.3205,-7.6553,17.1995,5.1981,-1.0471,-1.1547,-1.1076,6.0386,0.442,4.1566,13.3205,7.6553,17.1995,-5.1981,1.0471,1.1547,1.1076,6.0386,-18.5846,-15.4384
1674.McG.F110714Jr1R5,16,urban biome,URBAN_DEVELOPED,2.2038,-6.7489,11.7799,-4.9597,19.4361,3.4475,0.1373,0.5356,-1.3873,6.4881,-2.2038,6.7489,11.7799,4.9597,19.4361,-3.4475,-0.1373,-0.5356,1.3873,6.4881,-17.6812,-12.5264
1674.McG.F110714Jr3H1,16,urban biome,URBAN_DEVELOPED,2.0332,-5.6363,6.8075,-7.5971,17.2571,2.2942,-0.3838,-0.1922,-1.2456,5.6457,-2.0332,5.6363,6.8075,7.5971,17.2571,-2.2942,0.3838,0.1922,1.2456,5.6457,-16.8929,-9.8072
1674.McG.F110714Jr3H2,16,urban biome,URBAN_DEVELOPED,0.8071,-5.9991,8.4975,-6.2906,16.6565,4.9144,0.3973,-0.3309,-1.7167,7.7625,-0.8071,5.9991,8.4975,6.2906,16.6565,-4.9144,-0.3973,0.3309,1.7167,7.7625,-17.5643,-11.6371
1674.McG.F110714Jr3H3,16,urban biome,URBAN_DEVELOPED,3.0402,-6.9307,7.1036,-6.4059,18.2936,2.0943,-0.7254,-0.0569,-1.9708,6.668,-3.0402,6.9307,7.1036,6.4059,18.2936,-2.0943,0.7254,0.0569,1.9708,6.668,-17.0718,-10.2007
1674.McG.F110714Jr3H4,16,urban biome,URBAN_DEVELOPED,0.7214,-7.018,10.2256,-4.8753,19.5035,3.0146,0.7607,-0.1734,-2.005,7.8144,-0.7214,7.018,10.2256,4.8753,19.5035,-3.0146,-0.7607,0.1734,2.005,7.8144,-16.5139,-11.0351
1674.McG.F110714Jr3H5,16,urban biome,URBAN_DEVELOPED,1.1605,-7.2632,10.0751,-4.441,19.8296,3.5904,-1.009,0.4149,-1.5499,6.1165,-1.1605,7.2632,10.0751,4.441,19.8296,-3.5904,1.009,-0.4149,1.5499,6.1165,-16.0545,-10.8627
1674.McG.F110714Jr3R2,16,urban biome,URBAN_DEVELOPED,3.5936,-5.6797,8.7402,-6.343,20.0286,2.2066,1.2993,0.5778,-1.9521,4.451,-3.5936,5.6797,8.7402,6.343,20.0286,-2.2066,-1.2993,-0.5778,1.9521,4.451,-14.6428,-10.9779
1674.McG.F110714Jr3R3,16,urban biome,URBAN_DEVELOPED,0.784,-4.3615,10.8118,-7.815,18.9016,2.2911,0.3562,-0.7243,-2.0701,5.1236,-0.784,4.3615,10.8118,7.815,18.9016,-2.2911,-0.3562,0.7243,2.0701,5.1236,-13.982,-11.663
1674.McG.F110714Jr3R4,16,urban biome,URBAN_DEVELOPED,0.3024,-3.9114,8.6909,-8.3574,17.4889,2.6286,-0.6641,-0.1924,-2.1546,6.8683,-0.3024,3.9114,8.6909,8.3574,17.4889,-2.6286,0.6641,0.1924,2.1546,6.8683,-15.581,-12.3755
1674.McG.F110714Jr3R5,3,urban biome,URBAN_DEVELOPED,3.7591,-9.3435,9.4715,-4.1772,18.4386,3.894,-0.6521,0.4174,-2.5008,5.8249,-3.7591,9.3435,9.4715,4.1772,18.4386,-3.894,0.6521,-0.4174,2.5008,5.8249,-16.1451,-10.7742
1674.McG.F110714Jr5H1,3,urban biome,URBAN_DEVELOPED,3.6486,-5.7912,8.5192,-6.2935,17.1457,3.4375,0.206,-0.6212,-0.4013,3.939,-3.6486,5.7912,8.5192,6.2935,17.1457,-3.4375,-0.206,0.6212,0.4013,3.939,-17.9112,-12.1026
1674.McG.F110714Jr5H2,3,urban biome,URBAN_DEVELOPED,2.5644,-6.164,4.7188,-6.9942,17.2048,4.4386,-0.8451,0.0686,0.236,4.3743,-2.5644,6.164,4.7188,6.9942,17.2048,-4.4386,0.8451,-0.0686,-0.236,4.3743,-16.4341,-9.4116
1674.McG.F110714Jr5H3,3,urban biome,URBAN_DEVELOPED,2.9555,-6.6332,8.6155,-7.1457,15.7433,2.218,-0.8027,-0.2146,-2.7807,5.09,-2.9555,6.6332,8.6155,7.1457,15.7433,-2.218,0.8027,0.2146,2.7807,5.09,-16.4081,-9.9272
1674.McG.F110714Jr5H4,3,urban biome,URBAN_DEVELOPED,1.3772,-5.4843,8.0778,-5.0804,14.2436,1.6589,-1.9206,-0.4467,-2.0729,6.5259,-1.3772,5.4843,8.0778,5.0804,14.2436,-1.6589,1.9206,0.4467,2.0729,6.5259,-19.0536,-12.7679
1674.McG.F110714Jr5H5,3,urban biome,URBAN_DEVELOPED,3.2636,-6.1256,8.5473,-8.2129,15.0176,3.8954,0.3041,-1.0604,-1.9918,4.3878,-3.2636,6.1256,8.5473,8.2129,15.0176,-3.8954,-0.3041,1.0604,1.9918,4.3878,-15.4156,-13.7732
1674.McG.F110714Jr5R1,16,urban biome,URBAN_DEVELOPED,2.1555,-6.2137,7.0449,-6.104,18.5208,2.6679,-0.484,-0.4477,-1.4993,4.704,-2.1555,6.2137,7.0449,6.104,18.5208,-2.6679,0.484,0.4477,1.4993,4.704,-16.5167,-10.0211
1674.McG.F110714Jr5R2,3,urban biome,URBAN_DEVELOPED,1.5522,-6.5475,6.2503,-4.4914,18.6461,3.1285,-1.8634,0.1414,-2.0227,4.1345,-1.5522,6.5475,6.2503,4.4914,18.6461,-3.1285,1.8634,-0.1414,2.0227,4.1345,-16.55,-9.9562
1674.McG.F110714Jr5R3,3,urban biome,URBAN_DEVELOPED,4.7809,-6.0865,6.52,-8.5297,18.1665,3.5228,-0.0455,0.2053,-1.9015,3.0837,-4.7809,6.0865,6.52,8.5297,18.1665,-3.5228,0.0455,-0.2053,1.9015,3.0837,-16.5058,-9.6673
1674.McG.F110714Jr5R4,3,urban biome,URBAN_DEVELOPED,1.8688,-4.7135,6.5895,-8.4696,15.8353,2.3569,0.4251,1.0396,-1.9011,3.9166,-1.8688,4.7135,6.5895,8.4696,15.8353,-2.3569,-0.4251,-1.0396,1.9011,3.9166,-16.4881,-9.6818
1674.McG.F110714Jr5R5,16,urban biome,URBAN_DEVELOPED,2.1838,-5.5822,10.3944,-7.3988,17.5346,2.3755,-0.1293,0.2332,-1.3886,3.845,-2.1838,5.5822,10.3944,7.3988,17.5346,-2.3755,0.1293,-0.2332,1.3886,3.845,-15.2904,-11.5142
1674.McG.F110715Ly2H1,3,urban biome,URBAN_DEVELOPED,2.325,-6.9016,10.4801,-7.8731,15.7989,3.3562,2.3075,-1.7287,-0.7989,4.1118,-2.325,6.9016,10.4801,7.8731,15.7989,-3.3562,-2.3075,1.7287,0.7989,4.1118,-16.4153,-14.7398
1674.McG.F110715Ly2H2,3,urban biome,URBAN_DEVELOPED,4.6309,-5.8168,12.3878,-9.5824,13.8553,0.5232,4.0185,-1.3187,-1.6042,5.1765,-4.6309,5.8168,12.3878,9.5824,13.8553,-0.5232,-4.0185,1.3187,1.6042,5.1765,-14.4777,-15.1294
1674.McG.F110715Ly2H3,3,urban biome,URBAN_DEVELOPED,4.1791,-4.8871,12.6264,-9.4475,14.6766,1.5676,3.666,-1.6019,-0.8581,4.543,-4.1791,4.8871,12.6264,9.4475,14.6766,-1.5676,-3.666,1.6019,0.8581,4.543,-14.5964,-15.3074
1674.McG.F110715Ly2H4,16,urban biome,URBAN_DEVELOPED,1.2042,-3.3767,12.3723,-10.5835,16.2745,1.6219,3.6558,-0.5912,-1.6233,5.3528,-1.2042,3.3767,12.3723,10.5835,16.2745,-1.6219,-3.6558,0.5912,1.6233,5.3528,-13.7675,-14.9354
1674.McG.F110715Ly2H5,3,urban biome,URBAN_DEVELOPED,3.6539,-7.5943,9.7187,-7.5015,16.8172,1.6738,1.6089,-1.0726,-0.7284,4.8401,-3.6539,7.5943,9.7187,7.5015,16.8172,-1.6738,-1.6089,1.0726,0.7284,4.8401,-14.9605,-13.2176
1674.McG.F110715Ly2R1,16,urban biome,URBAN_DEVELOPED,3.4209,-6.1717,10.3544,-8.8094,15.6025,3.0755,2.4059,-1.5141,-1.4939,5.6891,-3.4209,6.1717,10.3544,8.8094,15.6025,-3.0755,-2.4059,1.5141,1.4939,5.6891,-14.9873,-13.9954
1674.McG.F110715Ly2R2,16,urban biome,URBAN_DEVELOPED,2.1941,-3.2279,11.6873,-9.9871,17.0506,2.2526,2.7987,-0.7693,-2.2852,6.6354,-2.1941,3.2279,11.6873,9.9871,17.0506,-2.2526,-2.7987,0.7693,2.2852,6.6354,-13.6622,-14.8357
1674.McG.F110715Ly2R5,3,urban biome,URBAN_DEVELOPED,12.8115,-7.1255,6.3925,-10.3067,11.9784,-0.3124,4.112,-0.176,-1.6856,3.8731,-12.8115,7.1255,6.3925,10.3067,11.9784,0.3124,-4.112,0.176,1.6856,3.8731,-14.6084,-16.0768
1674.McG.F110715Ly5H1,3,urban biome,URBAN_DEVELOPED,6.7469,-6.8743,6.7241,-9.1164,13.8188,4.1679,2.745,-0.7239,-1.5045,5.4871,-6.7469,6.8743,6.7241,9.1164,13.8188,-4.1679,-2.745,0.7239,1.5045,5.4871,-15.6319,-13.9796
1674.McG.F110715Ly5H2,3,urban biome,URBAN_DEVELOPED,5.1974,-7.6784,12.4455,-7.8493,15.1141,2.4902,3.5464,-0.9236,-1.5332,4.3514,-5.1974,7.6784,12.4455,7.8493,15.1141,-2.4902,-3.5464,0.9236,1.5332,4.3514,-14.6195,-14.5574
1674.McG.F110715Ly5H3,3,urban biome,URBAN_DEVELOPED,5.5552,-7.2919,9.6552,-8.0767,16.2809,2.7502,2.241,-2.4006,-1.2067,5.5544,-5.5552,7.2919,9.6552,8.0767,16.2809,-2.7502,-2.241,2.4006,1.2067,5.5544,-15.086,-13.632
1674.McG.F110715Ly5H4,3,urban biome,URBAN_DEVELOPED,3.3739,-7.7341,11.0352,-6.9591,17.2294,0.8926,-0.2921,-0.0945,-1.9436,4.3298,-3.3739,7.7341,11.0352,6.9591,17.2294,-0.8926,0.2921,0.0945,1.9436,4.3298,-14.2144,-11.8693
1674.McG.F110715Ly5H5,3,urban biome,URBAN_DEVELOPED,3.3339,-7.9476,10.72,-7.5904,15.9642,2.8811,1.1548,-1.4544,-1.1953,4.9212,-3.3339,7.9476,10.72,7.5904,15.9642,-2.8811,-1.1548,1.4544,1.1953,4.9212,-14.9734,-13.4646
1674.McG.F110715Ly5R1,3,urban biome,URBAN_DEVELOPED,7.5652,-5.1576,10.5628,-6.1232,14.6973,1.6478,3.1213,-3.0068,-1.2469,4.609,-7.5652,5.1576,10.5628,6.1232,14.6973,-1.6478,-3.1213,3.0068,1.2469,4.609,-15.1634,-14.637
1674.McG.F110715Ly5R2,16,urban biome,URBAN_DEVELOPED,4.0266,-5.4405,10.0922,-9.7802,16.204,1.8508,2.4006,-0.5804,-2.877,5.6988,-4.0266,5.4405,10.0922,9.7802,16.204,-1.8508,-2.4006,0.5804,2.877,5.6988,-14.5112,-13.8402
1674.McG.F110715Ly5R4,3,urban biome,URBAN_DEVELOPED,5.115,-7.5066,11.0347,-7.4443,16.4695,1.2107,3.0764,-1.0739,-1.5652,3.9985,-5.115,7.5066,11.0347,7.4443,16.4695,-1.2107,-3.0764,1.0739,1.5652,3.9985,-14.6666,-13.5592
1674.McG.F110715Ly5R5,16,urban biome,URBAN_DEVELOPED,3.7505,-6.0439,9.4966,-8.9141,16.6098,3.2422,1.8645,-0.5382,-1.2897,6.6723,-3.7505,6.0439,9.4966,8.9141,16.6098,-3.2422,-1.8645,0.5382,1.2897,6.6723,-15.1124,-13.8729
1674.McG.F110715Ly6H1,3,urban biome,URBAN_DEVELOPED,3.3761,-8.6141,9.8588,-4.7309,12.1234,4.8466,-0.5841,-0.1738,-1.4007,7.5398,-3.3761,8.6141,9.8588,4.7309,12.1234,-4.8466,0.5841,0.1738,1.4007,7.5398,-19.2832,-13.5402
1674.McG.F110715Ly6H2,3,urban biome,URBAN_DEVELOPED,5.5979,-8.4924,9.7478,-7.7374,13.6892,3.9942,1.7007,-0.6198,-0.312,5.5992,-5.5979,8.4924,9.7478,7.7374,13.6892,-3.9942,-1.7007,0.6198,0.312,5.5992,-19.0395,-13.9794
1674.McG.F110715Ly6H3,3,urban biome,URBAN_DEVELOPED,1.8541,-4.875,9.4418,-7.2108,15.5331,3.7616,-0.1126,-0.776,0.9747,5.2937,-1.8541,4.875,9.4418,7.2108,15.5331,-3.7616,0.1126,0.776,-0.9747,5.2937,-19.2072,-14.0335
1674.McG.F110715Ly6H4,3,urban biome,URBAN_DEVELOPED,1.1341,-7.1278,9.4092,-6.8217,16.0643,2.6776,1.2032,-0.5518,-0.4651,4.3966,-1.1341,7.1278,9.4092,6.8217,16.0643,-2.6776,-1.2032,0.5518,0.4651,4.3966,-18.9252,-13.9375
1674.McG.F110715Ly6H5,3,urban biome,URBAN_DEVELOPED,2.7905,-8.0204,5.5198,-5.0708,15.8252,5.2028,-2.16,-1.0832,2.0418,5.2279,-2.7905,8.0204,5.5198,5.0708,15.8252,-5.2028,2.16,1.0832,-2.0418,5.2279,-19.3937,-13.4741
1674.McG.F110715Ly6R1,16,urban biome,URBAN_DEVELOPED,1.7935,-7.5974,12.7145,-5.0239,17.2232,2.5171,-0.6555,-0.6844,-1.6727,5.8805,-1.7935,7.5974,12.7145,5.0239,17.2232,-2.5171,0.6555,0.6844,1.6727,5.8805,-18.8595,-13.9655
1674.McG.F110715Ly6R2,16,urban biome,URBAN_DEVELOPED,0.6081,-5.397,12.2074,-8.3543,14.908,3.2886,1.0665,-0.4259,-0.0949,5.6348,-0.6081,5.397,12.2074,8.3543,14.908,-3.2886,-1.0665,0.4259,0.0949,5.6348,-16.8881,-15.138
1674.McG.F110715Ly6R3,16,urban biome,URBAN_DEVELOPED,1.4632,-5.8628,11.8469,-8.0043,15.2151,2.9682,2.2939,-1.2325,0.2879,7.2971,-1.4632,5.8628,11.8469,8.0043,15.2151,-2.9682,-2.2939,1.2325,-0.2879,7.2971,-16.6094,-15.0481
1674.McG.F110715Ly6R4,3,urban biome,URBAN_DEVELOPED,1.2249,-4.8457,11.962,-10.5674,12.0948,1.6284,1.8897,-1.5989,-0.7507,7.1332,-1.2249,4.8457,11.962,10.5674,12.0948,-1.6284,-1.8897,1.5989,0.7507,7.1332,-16.6539,-16.0777
